Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt
1,Love,24,307,0,2,1,2,5,2,1,3,3,1,1,1,0,41326,0,2
1,Puffy,2,307,0,3,1,2,5,2,1,2,2,2,1,2,0,41401,0,2
2,Meow,2,243,243,2,2,3,5,1,2,2,1,2,1,1,0,41401,0,2
2,Zorro,6,265,0,1,1,7,0,2,2,2,1,2,1,1,0,41401,0,9
2,Zombie,5,265,265,2,1,2,5,1,2,2,2,2,1,1,0,41401,0,8
1,,2,307,307,2,2,7,0,2,2,2,2,2,1,1,0,41326,0,1
1,,2,307,307,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,1
2,Unicorn,6,252,301,2,2,5,0,1,1,1,1,1,1,1,0,41401,0,5
1,PureBreed Golden Retriever,96,109,109,3,3,0,0,3,3,3,1,3,1,2,100,41327,0,3
2,,12,254,0,2,1,4,7,2,3,3,3,3,1,1,0,41326,0,1
1,2puppies In Seri Kembangan,1,307,307,1,2,6,0,1,2,2,3,3,1,2,50,41326,0,2
1,"FIVE PUPPIES, UNUSUAL COLOURING",1,307,307,2,1,7,0,2,1,2,2,2,1,5,0,41332,0,4
1,XiaoHei & DingDong,4,307,307,2,1,2,0,1,1,2,2,2,1,2,0,41401,0,4
1,Brownie,5,307,307,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,5
1,Lovo,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41336,0,2
2,Ben Ben,2,266,266,1,1,6,7,2,1,2,1,2,1,1,0,41336,0,5
2,Solar,1,266,266,2,6,7,0,2,1,2,2,2,1,1,0,41336,0,9
2,Pilot,1,266,266,1,1,7,0,2,1,2,2,2,1,1,0,41336,0,11
1,Volo,1,307,307,1,1,2,0,2,2,2,2,2,1,1,0,41336,0,3
2,Niko And Her 6 Angels ^^,1,266,265,3,1,6,7,2,2,2,2,2,1,6,0,41336,0,2
2,Baby Ciel,3,266,266,1,6,7,0,2,1,2,1,2,1,1,0,41336,0,5
2,Moon,5,266,266,2,1,7,0,2,1,2,2,1,1,1,0,41336,0,1
2,Mars,1,266,266,1,1,7,0,2,1,2,2,2,1,1,0,41336,0,1
2,Mimi**urgent**,1,266,266,1,1,0,0,2,2,2,2,2,1,1,0,41336,0,4
2,Boozo,12,276,265,1,1,6,0,2,2,1,1,1,1,1,50,41401,0,4
2,Toro,2,266,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,5
2,Kiki & Lala,1,266,0,2,1,6,0,2,1,2,1,2,1,1,0,41401,0,3
2,Elf,1,265,0,1,3,7,0,2,2,2,1,2,1,1,0,41401,0,2
2,Momo,3,266,0,2,1,6,0,1,1,2,2,2,1,1,0,41401,0,2
2,Cody,1,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,3
2,Dodo,1,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41401,0,6
2,Zoey,2,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,0,1
2,Taymie,1,266,0,2,1,4,0,2,1,2,2,2,1,1,0,41401,0,1
2,Ori,4,292,0,2,2,5,7,1,1,2,2,2,1,1,0,41401,0,2
1,,2,18,54,1,1,2,7,2,1,2,1,2,1,1,0,41401,0,1
2,,2,292,0,1,1,7,0,2,1,2,2,2,1,3,0,41326,0,5
2,,8,303,0,3,1,2,0,1,1,2,2,2,1,2,0,41326,0,4
1,Tiny Toy Poodle For Adoption,24,179,0,2,5,0,0,1,3,1,1,1,1,1,400,41401,0,2
2,MJ,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,10
2,Baby,2,266,0,1,7,0,0,1,1,2,2,2,1,1,0,41326,0,5
2,Tabby,2,266,0,2,1,6,7,2,1,2,2,2,1,1,0,41326,0,1
2,Teddy,2,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,0,5
2,None,2,300,300,1,2,0,0,2,2,3,3,3,1,2,0,41327,0,4
1,Sophie,24,307,0,2,1,2,0,2,1,3,3,1,2,1,0,41401,0,2
1,Cute Dachshund Mix,96,75,0,1,2,0,0,2,1,3,3,1,1,1,0,41401,0,1
1,Spotz Pups,1,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41401,0,3
1,BB,48,307,0,1,2,7,0,2,2,3,3,1,1,1,0,41401,0,1
2,Maru,4,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,0,3
1,Boy,12,205,0,1,1,7,0,1,1,3,3,3,2,1,0,41326,0,1
2,Mellow Meera,36,266,0,2,3,7,0,1,1,3,1,1,1,1,0,41401,0,4
1,Do Re Mi Fa So,2,307,0,3,2,5,7,3,2,2,1,2,1,5,0,41401,0,6
1,Muffin & Pudding,7,307,0,3,1,2,4,2,2,2,2,2,1,2,0,41401,0,10
1,Duke,36,50,0,1,5,0,0,3,1,1,1,1,1,1,0,41326,0,1
1,Chubby Playful Pupps,2,307,0,3,1,2,6,2,1,2,1,2,1,8,0,41326,0,27
1,Shorty,60,20,307,2,1,2,5,2,1,2,2,1,1,1,0,41326,0,5
1,Sparky,12,179,195,1,1,0,0,1,1,1,1,1,1,1,0,41326,0,2
1,Munchkins,2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41401,0,5
2,Mac,3,265,0,1,3,7,0,2,2,2,1,2,1,1,0,41401,0,5
1,M&Ms-We'll Love You Unconditionally,2,307,307,2,5,0,0,2,1,2,2,2,1,1,0,41401,0,11
1,3 Lucky Pups Rescued From DBKL Pound On Protest Day,1,307,0,3,1,2,0,2,1,2,1,2,1,3,0,41401,0,18
1,"Duke, Looking 4 Love Again",120,207,0,1,1,2,6,1,3,2,1,1,1,1,0,41401,0,8
2,,3,247,0,2,3,4,0,2,1,2,1,2,1,1,250,41401,0,3
2,,24,307,0,1,4,0,0,2,2,2,2,2,1,1,0,41401,0,2
1,Temporary Name: Seven,60,109,0,1,5,0,0,2,3,3,1,1,1,1,400,41326,1,3
2,No Name,3,266,0,2,1,7,0,1,1,3,3,3,1,1,0,41327,0,3
2,,3,265,0,3,1,6,7,1,2,2,3,3,1,5,0,41336,0,2
1,Hope,24,307,0,2,5,0,0,2,1,1,1,3,1,1,0,41326,0,3
1,Puppies (Johor Bahru),2,307,0,3,1,2,4,2,2,1,1,1,1,5,0,41336,0,2
1,Puppies Johor Bahru,2,307,307,3,2,5,7,2,1,1,1,1,1,5,0,41336,0,9
1,Johor Bahru Spotty Dog For Adoption,6,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41336,0,1
2,Nelly,38,266,0,2,1,2,3,1,1,1,1,1,1,1,0,41401,0,5
2,Bobby,10,266,0,1,1,6,7,2,1,3,1,1,1,1,0,41326,0,3
1,Frekky,24,307,0,1,4,0,0,2,2,1,1,1,1,1,0,41336,0,2
2,,0,266,0,3,1,6,7,2,1,1,1,1,1,5,0,41326,0,3
2,,3,265,0,2,1,7,0,2,2,1,1,2,1,2,0,41326,0,5
2,,3,266,0,1,1,0,0,1,1,1,1,2,1,1,0,41326,0,4
1,Mani/ Appu,3,307,307,1,2,7,0,2,2,2,1,2,1,2,0,41326,0,4
2,Rugger,1,266,0,1,1,2,6,1,1,2,2,2,1,1,0,41401,0,1
2,Beemer,10,266,0,2,1,4,0,1,1,2,2,2,1,1,0,41401,0,1
2,3 Musketeers,1,265,0,3,1,2,3,1,2,2,1,2,1,3,0,41401,0,5
2,Ginger Kitten,2,266,0,1,3,0,0,1,1,2,2,2,1,1,0,41401,0,1
2,Male Kittens 3 Months,3,266,0,1,1,7,0,2,1,1,1,2,1,3,0,41401,0,1
2,Mini Kitten,1,299,0,2,1,7,0,2,2,2,2,2,1,1,0,41325,0,5
2,Gray-Gray,2,264,0,2,6,7,0,2,3,2,2,2,1,1,0,41325,0,6
2,Baby,3,266,0,1,3,7,0,3,1,2,2,2,1,1,0,41325,0,4
2,Hitam Belang,4,247,0,2,1,0,0,1,1,1,1,2,1,1,0,41401,0,1
2,Hitam,12,243,0,1,1,0,0,2,2,3,3,2,1,2,100,41401,0,1
2,,5,285,266,1,7,0,0,1,1,2,2,3,1,1,0,41330,0,0
2,Brownies,9,266,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,2
1,Blackie (real Name Unknown),72,307,0,1,1,2,0,2,1,1,1,1,2,1,0,41326,0,4
1,Baby Niu,1,307,189,2,1,2,5,2,1,2,2,2,1,1,200,41326,0,3
2,Lola,4,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,3
1,Jasper,12,31,109,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,2
1,URGENTLY NEED SOMEONE TO ADOPT!,1,307,0,1,1,2,5,3,2,3,3,3,2,2,0,41326,0,5
1,Wai Wai,5,307,0,2,1,7,0,2,3,1,2,2,1,1,0,41401,0,1
1,,4,307,0,3,1,2,0,2,1,2,2,1,1,4,0,41326,0,1
1,QQ,9,307,0,2,1,4,7,1,1,2,2,2,1,1,10,41326,0,4
1,Happy,9,76,307,1,1,7,0,2,1,2,2,2,1,1,0,41324,0,8
1,Coco,6,307,0,2,2,7,0,2,1,2,2,1,1,1,0,41324,0,2
2,Aloha,11,265,0,2,2,3,5,2,2,2,1,2,1,1,100,41326,0,1
2,The Siblings,3,265,0,3,1,4,0,1,2,2,2,2,1,6,0,41324,0,8
1,Puppies,0,307,0,3,1,2,0,2,1,2,2,3,1,6,0,41326,0,1
1,Puppies,1,307,0,3,3,5,0,2,1,2,2,2,1,6,0,41326,0,2
1,Sandy,36,207,218,2,3,5,0,1,2,1,1,1,1,1,0,41326,0,2
1,,3,307,0,2,1,2,0,2,1,2,1,2,1,2,0,41336,0,2
2,,36,266,0,2,2,3,6,2,2,1,1,1,1,1,0,41401,0,1
1,Emi,3,109,307,2,3,5,0,3,2,3,1,2,1,1,0,41326,0,3
2,Comot,8,266,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,0,1
1,Cutie Pups,1,307,0,3,1,2,7,2,2,2,2,2,1,3,0,41326,0,4
1,Trisha And Tasha,2,307,0,3,1,7,0,2,2,2,1,2,1,2,0,41326,0,3
2,No Name,7,261,250,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,5
2,Jitam,4,285,292,2,1,0,0,2,2,2,2,2,1,1,0,41401,0,1
1,BABY,4,307,307,2,1,2,7,3,1,2,1,2,1,1,0,41326,0,2
1,Puppy White,1,307,0,2,2,7,0,2,1,2,2,2,1,3,0,41326,0,3
1,,1,109,141,2,3,0,0,1,1,2,2,2,1,1,0,41401,0,4
1,Mocha,4,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41401,0,3
1,Sagi,12,307,0,1,1,7,0,2,2,2,2,2,1,1,0,41327,0,0
1,Mon Ami,60,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41327,0,0
1,Scooby,4,307,0,2,3,0,0,2,1,3,1,2,1,1,0,41401,0,0
1,Brownie,3,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,5
2,Taby,14,292,266,2,2,0,0,2,1,2,2,2,1,4,0,41335,0,3
1,DONT KNOW,48,205,0,1,2,7,0,2,1,3,3,3,2,1,0,41401,0,1
2,Kitten 123,1,248,247,3,1,2,3,1,1,2,2,2,1,3,150,41336,0,5
2,Fat Fat å°è¥åµ,7,265,248,2,2,6,7,2,2,1,1,2,1,1,0,41336,0,4
2,No 4,2,266,0,1,1,4,7,1,1,2,2,2,1,1,0,41401,0,4
2,Bushi,2,266,0,2,3,4,0,1,1,2,2,2,1,1,0,41401,0,2
1,RANGER,24,94,0,1,2,0,0,3,3,1,1,2,1,1,0,41336,0,1
1,Homeless,1,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,1
1,No Body,1,307,0,3,1,4,5,2,1,3,1,3,1,6,0,41326,0,3
2,Panjang,3,265,0,2,6,7,0,2,2,2,2,2,1,1,0,41345,0,1
2,,3,265,0,2,1,4,7,2,2,2,2,2,1,4,0,41345,0,4
2,Oreo & Blackie,3,266,285,1,1,7,0,2,1,2,2,2,1,2,0,41401,0,5
1,,1,307,0,2,1,0,0,3,1,2,2,3,1,1,0,41326,0,4
2,Paul (White Male 1),4,266,283,1,7,0,0,1,1,2,1,2,1,1,0,41326,0,6
2,Rachel (Black Female),7,266,283,2,1,0,0,1,1,1,1,2,1,1,0,41326,0,11
1,Aby,12,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,4
2,LELE AND NALA,4,292,242,2,2,7,0,2,1,3,2,3,1,2,0,41326,0,5
1,Boy Boy,13,19,0,1,1,2,7,2,2,1,1,2,1,1,0,41401,0,3
2,Oscar & Sweatie,10,265,265,3,7,0,0,2,2,1,1,1,1,2,0,41332,0,2
1,Gandalf,82,207,0,1,1,2,3,1,2,3,1,2,1,1,0,41401,0,1
2,Kelly And Boyen,2,265,0,3,1,4,7,1,2,2,2,2,1,2,0,41326,0,2
2,Elang,5,266,0,1,1,3,6,2,2,1,1,1,1,1,100,41326,0,1
1,Female Puppies,2,307,0,3,2,0,0,2,1,2,2,2,1,4,0,41336,0,5
2,Gon,4,266,0,2,1,2,6,1,1,1,1,1,1,1,0,41336,0,4
2,Milky & Sugar,3,266,0,1,5,7,0,1,1,1,1,1,1,2,0,41336,0,4
2,Den,2,266,0,2,3,7,0,2,1,1,1,3,1,1,0,41336,0,4
1,Daisy,84,195,307,2,7,0,0,2,2,2,2,1,1,1,0,41401,0,3
1,Flower & Daisy,3,307,0,2,2,7,0,2,1,2,2,2,1,2,0,41401,0,10
2,Blacky,2,266,0,2,1,0,0,1,1,2,1,2,1,1,0,41401,0,4
1,Abby,7,307,0,2,5,7,0,1,2,1,1,2,1,1,0,41401,0,5
2,Dewey,60,266,0,1,1,2,7,2,1,1,1,1,1,1,0,41401,0,1
1,Dobby,7,195,307,1,1,6,0,2,2,1,1,3,1,1,0,41401,0,5
1,Charlotte,24,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,3
1,Lucy,42,307,307,2,2,0,0,2,1,1,1,1,1,1,0,41401,0,2
2,Tenten,3,266,0,2,2,6,7,3,1,1,1,2,1,1,0,41326,0,3
2,Putih,6,264,0,2,5,7,0,3,3,2,1,2,1,1,0,41326,0,1
2,Oren,5,264,0,2,3,7,0,3,3,2,1,2,1,1,0,41326,0,1
2,Cumi,12,264,0,2,5,7,0,2,3,2,1,2,1,1,0,41326,0,1
2,Comot,24,264,0,1,3,5,7,3,3,2,1,2,1,1,0,41326,0,1
2,Cremo,5,264,0,2,5,7,0,3,3,2,1,2,1,1,0,41326,0,1
1,Nacoott,4,307,307,3,1,7,0,1,1,2,1,1,1,7,0,41326,0,4
1,Coffee,12,179,0,1,1,0,0,1,2,1,1,2,1,1,200,41401,0,2
1,Kiki,72,207,240,1,1,3,6,1,3,3,3,3,2,1,0,41401,0,3
1,,4,307,0,1,2,3,0,2,1,1,1,2,1,1,0,41326,0,2
1,Marley,30,307,0,1,3,5,7,2,1,1,1,1,1,1,0,41326,0,4
1,Pearl ( 27 April 2013),4,307,0,2,3,5,0,2,1,1,1,2,1,1,0,41326,0,2
1,Sandy ( 3 April 2013),4,307,307,1,3,5,0,2,1,1,1,2,1,1,0,41326,0,4
2,Oren-penyu-angah,14,272,249,3,2,4,7,2,2,2,2,2,1,3,0,41327,0,3
2,Snow,2,299,0,1,7,0,0,1,1,2,2,2,1,1,0,41401,0,1
1,,36,72,307,2,1,2,0,2,2,3,3,1,1,1,0,41324,0,3
2,3 Musketeers,4,285,266,3,1,2,6,1,3,1,3,2,1,3,0,41326,0,6
2,The Meow,6,265,0,1,6,0,0,1,1,2,2,2,1,1,0,41326,0,3
1,Xiao Bai,36,307,307,1,7,0,0,1,3,3,3,3,1,1,0,41336,0,2
1,Bunny,36,307,307,1,2,0,0,1,3,3,3,3,1,1,0,41336,0,2
2,Puteh,5,266,0,2,7,0,0,1,2,2,2,2,1,1,0,41336,0,0
2,Playful Belaboo And Patch,3,266,271,2,2,6,7,2,1,2,1,2,1,2,0,41326,0,6
2,Brownie Has Found Her New Home!,3,265,271,2,1,2,7,2,2,2,1,2,1,1,0,41326,0,5
1,BoyBoy,84,141,0,1,3,0,0,3,3,1,1,3,1,1,0,41326,0,1
1,Popy,24,179,0,2,5,7,0,2,3,1,1,2,1,1,200,41327,1,7
1,No Name,2,307,0,3,1,2,5,2,2,3,3,2,1,4,0,41327,0,1
1,Poppy,14,205,0,2,2,7,0,1,2,1,1,2,1,1,200,41327,0,4
1,Kiwi(Dachshund Mix),25,75,0,2,2,0,0,1,1,1,1,2,2,1,0,41327,0,5
2,Brownie,96,292,0,2,2,5,0,2,1,2,2,1,1,1,0,41401,0,3
1,BAO BAO,6,307,0,2,7,0,0,2,1,1,1,1,2,1,48,41326,0,0
1,KAI KAI,6,307,0,2,2,0,0,2,1,1,1,1,1,1,48,41326,0,0
1,HAPPY,1,307,0,2,2,0,0,2,1,2,1,2,1,1,48,41326,0,0
2,,4,266,0,3,1,3,7,2,1,2,2,2,1,3,0,41326,0,3
1,Seidi,18,307,189,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,4
2,,1,266,0,3,3,7,0,1,1,2,2,2,1,5,0,41326,0,2
1,Backstreet Boys,1,307,0,1,1,2,7,2,2,2,2,2,1,4,0,41326,0,14
2,Moss & Tot,7,266,0,3,1,7,0,2,2,1,1,1,1,2,0,41326,1,9
1,Chocolate,8,307,0,2,2,0,0,1,1,1,1,1,1,1,0,41401,0,2
1,Truffle,8,307,0,2,1,2,0,2,1,1,1,1,1,20,0,41401,0,3
2,,1,243,249,1,1,4,7,2,1,2,1,2,1,3,0,41345,0,2
1,,1,307,0,3,2,7,0,1,1,2,2,2,1,2,0,41345,0,4
2,Hamdan,2,265,0,2,3,0,0,2,2,2,2,2,1,1,0,41401,0,5
2,Xitan,1,266,0,2,1,7,0,1,2,2,2,2,2,1,0,41401,0,2
2,NianKaw,1,265,0,2,1,7,0,1,2,2,2,2,2,1,0,41401,0,3
1,BEAUTIFUL PUPS FOR ADOPTION,1,307,307,3,2,5,7,2,1,2,2,2,1,4,0,41326,0,6
2,Tin & Tun,2,265,0,3,4,7,0,1,2,2,1,2,2,2,0,41326,0,6
2,Cik Toren,1,266,0,2,1,4,0,1,1,2,1,2,1,1,0,41326,0,2
2,4 Male / 2 Female Kittens,2,266,0,3,1,4,7,2,1,2,2,2,1,5,0,41326,0,3
2,Manja,2,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,3
1,The 3 Little Muffer Teecs,2,307,0,3,2,7,0,1,1,1,1,2,1,3,0,41326,0,7
1,Blanket & Siblings,2,307,0,3,1,0,0,2,1,1,1,2,1,4,0,41326,0,5
1,Puppy,1,307,0,2,2,0,0,1,1,2,1,2,2,1,0,41326,0,2
1,Oscar Darling Boy,24,76,307,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,11
1,Katie,2,307,0,2,5,7,0,2,2,1,1,2,1,1,90,41415,0,1
1,Sweet Pea,2,307,0,2,5,0,0,2,1,1,1,2,1,1,90,41415,0,1
2,Olivia,1,265,0,2,1,7,0,1,2,2,1,2,2,1,50,41415,0,3
1,Bootsie,2,307,0,2,4,0,0,2,1,1,1,2,1,1,90,41415,0,2
2,Jiji,48,306,0,1,1,7,0,2,1,3,1,1,1,1,0,41401,0,2
2,,0,265,0,3,1,6,7,2,2,2,2,2,1,6,0,41401,0,5
1,Barney,2,307,141,1,2,7,0,1,1,1,3,3,1,1,0,41326,0,5
2,Foxy,36,264,264,2,1,6,7,2,3,2,2,2,1,4,0,41326,0,5
2,Foxykittylala,1,264,264,2,1,6,7,2,3,2,2,2,1,4,0,41326,0,6
2,Ticko,3,266,0,1,4,5,0,1,1,2,2,2,1,1,0,41326,0,5
2,"Lulu, Hyena, LiLo And Missy",1,265,266,3,2,3,6,1,2,2,2,2,1,4,0,41326,0,4
2,Mochi & Mocha,12,266,0,1,2,0,0,2,1,1,1,1,1,2,0,41401,0,1
2,4 Kittens,2,266,0,3,3,6,7,2,2,2,1,2,1,4,0,41401,0,10
2,Blue Cat.,36,289,266,2,6,7,0,2,1,3,1,2,1,1,0,41401,0,3
1,Bobby,12,7,173,1,1,0,0,2,1,1,2,2,1,1,0,41336,0,1
2,OLEO & 3 KITTEN,1,285,264,3,1,5,6,2,3,2,2,2,1,4,0,41326,0,16
2,,3,264,264,3,1,5,7,1,3,2,2,2,1,3,0,41325,0,7
2,,2,264,264,3,1,7,0,3,3,2,2,2,1,2,0,41325,0,5
2,KITTEN,3,266,266,3,1,2,5,1,1,2,2,2,1,4,0,41325,0,4
1,Lucky,2,307,0,1,1,0,0,2,1,3,3,3,1,1,0,41326,0,1
2,,1,265,0,1,1,7,0,1,2,1,1,2,2,1,0,41401,0,2
2,Paws,3,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,1,4
2,Floppy,1,265,0,1,6,7,0,2,2,2,2,2,1,1,30,41326,0,2
2,1 Mamacat + 4 Kittens,1,266,0,3,2,5,0,2,1,2,2,2,1,5,30,41326,0,1
2,Mongki,5,266,0,1,4,5,0,2,1,2,1,2,1,1,0,41326,0,3
2,Olly & Momo,18,266,266,2,1,3,7,2,1,1,1,1,1,2,0,41326,0,5
2,Charcoal,3,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,0,1
2,Lucky,2,266,0,2,7,0,0,2,1,2,2,2,1,1,0,41401,0,2
2,Luna,24,289,0,2,6,0,0,2,1,2,1,2,1,1,300,41401,0,3
2,Chopper,2,266,265,1,6,0,0,2,1,2,2,2,1,1,0,41401,0,5
2,Leon,8,285,0,1,5,0,0,2,3,1,1,2,1,1,200,41401,0,5
2,Michi,7,266,0,2,1,2,0,1,1,3,1,1,1,1,0,41401,0,7
2,Bianca,7,266,0,2,2,6,7,2,1,3,1,1,1,1,0,41401,0,6
2,3 Super Cute Kittens,2,266,0,3,1,2,0,2,1,2,2,2,1,3,0,41401,0,4
2,Nini,36,243,0,2,4,7,0,3,1,2,1,2,1,3,0,41336,0,1
2,,48,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41336,0,0
1,Sparky,5,307,128,2,2,7,0,2,2,1,1,2,1,1,0,41401,0,10
1,WATCHDOGS,4,307,218,2,2,0,0,3,2,1,1,2,1,2,0,41401,0,2
1,MoM&PuP,17,307,0,2,1,2,5,3,1,1,1,1,1,2,0,41401,0,3
1,Brandon,7,307,103,1,2,3,0,2,2,1,1,1,1,1,0,41401,0,2
1,Kiara,1,307,0,2,2,3,0,2,1,2,2,2,1,1,0,41401,0,2
1,September,3,307,0,1,6,7,0,2,1,1,1,2,2,1,0,41401,0,5
1,Precious&Wanda(Wonderful),4,218,307,3,2,0,0,2,2,1,1,1,1,2,0,41401,0,1
1,Rammie The Watchdog,17,307,0,2,1,2,5,3,1,1,1,1,1,1,0,41401,0,3
1,Bibi,24,307,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,0,2
1,Blackmore,10,307,0,1,1,0,0,2,1,3,3,2,1,1,0,41401,0,3
1,BROWN MINI PINSCHER,5,152,0,2,2,0,0,1,1,1,1,2,1,1,200,41325,0,0
1,JOJO,9,152,0,2,2,0,0,1,1,1,1,2,1,1,0,41325,0,0
2,Orangeeeey,2,265,266,2,3,4,0,1,1,2,1,2,1,1,0,41326,0,4
2,Peppi,24,263,0,1,1,4,7,2,1,1,1,1,1,3,0,41401,0,1
2,Mummy Cat,48,299,0,2,6,7,0,2,1,1,1,1,1,3,0,41401,0,1
2,CC,24,254,0,1,1,7,0,2,1,1,1,1,1,3,0,41401,0,1
1,New Born 8 Weeks,2,307,307,1,6,0,0,2,1,2,2,2,1,1,0,41401,0,4
2,Gorgeous Grey Kittens & Momma Cat,4,266,266,3,6,0,0,2,1,2,2,1,1,3,100,41326,0,7
1,,36,307,0,1,1,7,0,3,1,3,3,3,2,1,0,41326,0,1
2,Meeka,3,266,0,1,1,2,6,2,1,1,1,1,1,1,0,41401,0,8
2,Teddy,5,266,0,1,1,2,5,2,1,2,1,1,1,1,0,41401,0,17
1,Tykes!,72,307,0,1,1,2,5,2,1,1,1,1,1,1,0,41401,0,8
2,T-Bear,24,285,0,1,6,7,0,3,3,1,1,2,1,1,200,41326,0,10
2,Catty-cat And Kittens,24,254,0,3,2,3,7,1,1,2,2,2,1,6,0,41401,0,5
1,Max,96,307,187,1,3,4,0,3,2,1,1,2,1,1,0,41326,0,3
1,Puppies,1,307,307,3,1,7,0,2,1,2,2,2,1,7,0,41330,0,3
2,"Misu, Abang, Baby",5,265,0,3,1,7,0,1,2,2,2,2,1,3,0,41326,0,3
2,Amy And Rosie,2,264,0,1,1,6,7,1,2,2,1,2,1,2,0,41326,0,5
1,Brownie,6,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41401,0,3
1,Heartbreaking Lonely Dog Need Home!,4,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41336,0,2
2,Tiger,5,266,0,1,1,6,0,1,1,1,1,1,1,1,0,41401,0,2
1,Tiger,36,179,0,1,2,0,0,1,1,1,1,1,1,1,0,41326,0,1
2,,3,266,266,3,1,6,7,2,1,3,3,3,1,11,0,41326,0,5
2,4 Kittens :3,7,285,284,3,3,4,5,2,2,3,3,3,1,4,0,41401,0,1
1,Vyann,1,307,307,2,1,7,0,2,2,1,1,3,1,1,0,41335,0,3
2,Lucky,1,265,0,2,1,7,0,2,2,2,2,2,1,1,50,41326,0,1
2,Oren,1,265,0,1,3,4,0,2,2,2,2,2,1,1,50,41326,0,1
1,Pity,12,307,0,1,2,0,0,2,3,3,3,3,2,1,0,41326,0,3
2,,4,265,0,3,1,6,0,2,2,2,1,2,1,5,0,41367,0,2
1,Teddy,24,307,0,1,2,0,0,2,3,3,3,3,1,1,0,41326,0,1
2,Cici,14,266,0,2,6,7,0,2,2,1,1,2,1,1,0,41326,0,10
2,Nelly,12,253,299,2,2,5,0,2,2,2,2,2,1,1,0,41401,0,2
2,Bear Bear,3,285,265,1,5,7,0,2,2,1,1,1,1,1,100,41326,0,5
2,Ginger & Blackie,4,266,0,1,1,3,0,2,1,2,2,2,1,2,0,41401,1,3
1,Socket (Socks For Short),4,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,2
1,,1,307,0,3,1,0,0,1,1,2,2,2,1,4,0,41401,0,1
1,Isha,8,307,0,1,2,0,0,1,2,3,3,3,1,1,0,41326,0,3
1,Janu & Her Babies!,2,307,0,1,1,2,7,2,2,2,2,2,1,4,0,41326,0,4
1,Waiting To Be Named,1,307,0,3,2,7,0,2,1,2,2,2,1,9,0,41326,0,19
1,Puppy 2,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,1
2,Small Kitten,2,265,0,2,1,5,7,1,2,2,2,2,2,1,0,41326,0,6
1,Johnny,36,109,0,1,3,5,0,3,2,3,1,3,1,1,0,41326,0,2
1,Puppies For Adoption,3,307,0,3,2,5,7,2,1,2,2,2,1,3,0,41326,0,3
2,Miko,20,254,266,2,1,2,7,3,1,2,1,2,1,1,0,41401,0,5
1,Toby,96,307,0,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,2
1,Puppies,1,307,0,3,1,2,0,2,1,2,2,3,1,2,0,41326,0,8
1,Golden Retriever Mix Labrador,3,109,141,3,2,4,7,1,2,2,2,1,1,4,500,41326,0,6
1,Pitbul Mix Pup,3,173,0,2,2,0,0,1,2,2,2,1,1,2,500,41326,0,3
2,Mister,36,285,0,1,6,7,0,2,2,1,1,1,1,1,400,41326,2,12
2,Mexico,12,285,276,2,1,6,7,2,3,1,1,2,1,1,400,41326,5,18
2,Monster,43,285,0,2,1,2,3,2,3,1,1,1,1,1,300,41326,1,7
1,The Three Fluffies,1,307,307,3,5,6,7,2,2,2,2,2,1,3,0,41401,0,3
